Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
320974,-45.3834844,-46.6587838,88.2279342,-7.903,-69.79,-115.271,OK
320982,-45.3834253,-46.6588828,88.2277152,-7.904,-69.789,-115.272,OK
320990,-45.3832851,-46.6585132,88.2280262,-7.904,-69.789,-115.273,OK
320998,-45.3831704,-46.6581646,88.2283443,-7.903,-69.789,-115.273,OK
321006,-45.383852,-46.6585672,88.2287481,-7.904,-69.786,-115.272,OK
321014,-45.3829482,-46.6576504,88.228739,-7.903,-69.787,-115.274,OK
321022,-45.3829338,-46.6576777,88.2286812,-7.903,-69.787,-115.274,OK
321030,-45.3816667,-46.6572504,88.2274891,-7.905,-69.788,-115.276,OK
321038,-45.3809263,-46.6562853,88.227776,-7.904,-69.788,-115.278,OK
321046,-45.3804396,-46.6560211,88.2274556,-7.904,-69.788,-115.28,OK
321054,-45.3818524,-46.6568781,88.2282616,-7.904,-69.786,-115.279,OK
321062,-45.3818521,-46.6571626,88.2278703,-7.905,-69.786,-115.277,OK
321070,-45.3818381,-46.6574385,88.2274714,-7.906,-69.785,-115.276,OK
321078,-45.3818286,-46.6573064,88.2276397,-7.905,-69.787,-115.278,OK
321086,-45.3821146,-46.6575673,88.2276827,-7.906,-69.786,-115.278,OK
321094,-45.3824006,-46.6578282,88.2277256,-7.906,-69.785,-115.279,OK
321102,-45.3838591,-46.6587557,88.2284989,-7.905,-69.784,-115.277,OK
321110,-45.383852,-46.6588465,88.2283643,-7.905,-69.786,-115.276,OK
321118,-45.3843157,-46.659688,88.2278588,-7.906,-69.785,-115.273,OK
321126,-45.3842841,-46.6598077,88.2276499,-7.906,-69.785,-115.272,OK
321134,-45.3827805,-46.6587976,88.2269268,-7.905,-69.787,-115.274,OK
321142,-45.3826426,-46.658584,88.2270268,-7.905,-69.788,-115.275,OK
321150,-45.3815755,-46.6580381,88.2262787,-7.904,-69.79,-115.276,OK
321158,-45.3819331,-46.6585411,88.2260894,-7.905,-69.789,-115.274,OK
321166,-45.3819382,-46.658913,88.2255855,-7.906,-69.789,-115.273,OK
321174,-45.3809355,-46.6587052,88.224463,-7.907,-69.789,-115.273,OK
321182,-45.3798897,-46.6584834,88.2232994,-7.908,-69.789,-115.273,OK
321190,-45.3801177,-46.6581662,88.2240554,-7.907,-69.789,-115.274,OK
321198,-45.3799609,-46.6575739,88.2246493,-7.906,-69.789,-115.277,OK
321206,-45.380009,-46.6572383,88.2251781,-7.906,-69.789,-115.278,OK
321214,-45.3800433,-46.6568941,88.2256993,-7.906,-69.789,-115.279,OK
321222,-45.3799328,-46.6572394,88.2250697,-7.907,-69.788,-115.279,OK
321230,-45.3798275,-46.6575848,88.2244469,-7.908,-69.786,-115.278,OK
