Frame,Rz,Ry,Rx,Tx,Ty,Tz,Tz
2217526,10.3802747,7.3761601,109.2787213,-0.447,-39.874,-103.979,-3.70E+28
2217534,10.3929747,7.3871793,109.2642554,-0.458,-39.893,-103.981,-3.70E+28
2217542,10.3997007,7.3901305,109.2777761,-0.476,-39.892,-104.01,-3.70E+28
2217550,10.3836787,7.3790989,109.2749479,-0.48,-39.885,-103.988,-3.70E+28
2217558,10.3794222,7.377618,109.2635365,-0.465,-39.885,-103.962,-3.70E+28
2217566,10.3933005,7.3891797,109.2512743,-0.461,-39.896,-103.961,-3.70E+28
2217574,10.3680655,7.3788401,109.195001,-0.455,-39.902,-103.867,-3.70E+28
2217582,10.3703567,7.3732133,109.2484061,-0.472,-39.881,-103.925,-3.70E+28
2217590,10.3644837,7.3565161,109.3405443,-0.552,-39.815,-103.997,-3.70E+28
2217598,10.4667657,7.3947517,109.5931448,-0.415,-39.765,-104.23,-3.70E+28
2217606,10.590151,7.4323438,109.9544256,-0.345,-39.656,-104.566,-3.70E+28
2217614,10.611005,7.4066745,110.2475544,-0.387,-39.516,-104.913,-3.70E+28
2217622,10.6957853,7.4567716,110.3144218,-0.395,-39.527,-105.08,-3.70E+28
2217630,10.6556048,7.4290888,110.3114252,-0.379,-39.518,-105.007,-3.70E+28
2217638,10.682963,7.4498666,110.2995119,-0.364,-39.528,-105.023,-3.70E+28
2217646,10.7024543,7.464652,110.2911922,-0.36,-39.541,-105.031,-3.70E+28
2217654,10.680541,7.4490709,110.2930128,-0.374,-39.538,-105,-3.70E+28
2217662,10.6492421,7.4261369,110.3005589,-0.376,-39.518,-104.986,-3.70E+28
2217670,10.6613576,7.4349741,110.2979243,-0.362,-39.511,-105.003,-3.70E+28
2217678,10.6630395,7.4336332,110.3161685,-0.393,-39.483,-104.996,-3.70E+28
2217686,10.734579,7.4830824,110.3203007,-0.429,-39.486,-104.923,-3.70E+28
2217694,10.716804,7.4258416,110.6441409,-0.387,-39.372,-105.121,-3.70E+28
2217702,10.8721834,7.4837976,111.0020777,-0.376,-39.271,-105.771,-3.70E+28
2217710,10.9681695,7.5326895,111.1257383,-0.241,-39.237,-105.831,-3.70E+28
2217718,10.9563199,7.522202,111.1422879,-0.267,-39.229,-105.85,-3.70E+28
2217726,10.9205431,7.4968772,111.147169,-0.34,-39.224,-105.883,-3.70E+28
2217734,10.8993966,7.4857359,111.1226631,-0.323,-39.218,-105.813,-3.70E+28
2217742,10.9067879,7.493438,111.1039935,-0.263,-39.225,-105.756,-3.70E+28
2217750,10.9334615,7.5114283,111.1068083,-0.276,-39.249,-105.827,-3.70E+28
2217758,10.9422306,7.5139433,111.1319752,-0.359,-39.227,-105.885,-3.70E+28
2217766,10.8155843,7.4350115,111.0720249,-0.378,-39.144,-105.364,-3.70E+28
2217774,10.8871523,7.470925,111.1683688,-0.434,-39.13,-105.641,-3.70E+28
2217782,11.0316378,7.5265518,111.4792804,-0.282,-39.09,-106.099,-3.70E+28
2217790,11.144292,7.5649763,111.7518381,-0.184,-39.014,-106.432,-3.70E+28
2217798,11.0724575,7.5047416,111.8321646,-0.267,-38.952,-106.554,-3.70E+28
2217806,11.1188169,7.5418578,111.7926244,-0.244,-38.98,-106.503,-3.70E+28
2217814,11.1218544,7.544236,111.7904263,-0.207,-38.978,-106.502,-3.70E+28
2217822,11.1511652,7.5654648,111.7814077,-0.212,-38.991,-106.499,-3.70E+28
2217830,11.1169598,7.5410127,111.7896614,-0.251,-38.976,-106.49,-3.70E+28
2217838,11.0891626,7.5222345,111.7886578,-0.248,-38.966,-106.467,-3.70E+28
2217846,11.1150342,7.5412725,111.7785485,-0.225,-38.978,-106.489,-3.70E+28
2217854,11.1119221,7.5417305,111.7603138,-0.222,-38.985,-106.439,-3.70E+28
2217862,11.0259032,7.475457,111.8152147,-0.338,-38.888,-106.354,-3.70E+28
2217870,11.0636837,7.5036038,111.7978228,-0.374,-38.871,-106.287,-3.70E+28
2217878,11.1449139,7.5335823,111.9765939,-0.289,-38.844,-106.457,-3.70E+28
2217886,11.273738,7.5671642,112.3536343,-0.223,-38.735,-106.874,-3.70E+28
2217894,11.3768654,7.5971365,112.6289623,-0.205,-38.62,-107.228,-3.70E+28
2217902,11.4046119,7.5812486,112.8694636,-0.177,-38.509,-107.516,-3.70E+28
2217910,11.4937609,7.6375238,112.8917014,-0.143,-38.537,-107.591,-3.70E+28
2217918,11.4754362,7.6290331,112.8657988,-0.131,-38.558,-107.534,-3.70E+28
2217926,11.4216434,7.593004,112.8667321,-0.128,-38.539,-107.476,-3.70E+28
2217934,11.4542249,7.614212,112.8704359,-0.129,-38.551,-107.561,-3.70E+28
2217942,11.4826301,7.6330067,112.8715344,-0.136,-38.557,-107.594,-3.70E+28
2217950,11.4600494,7.6164382,112.8819741,-0.137,-38.542,-107.562,-3.70E+28
2217958,11.4307291,7.5963294,112.8858057,-0.218,-38.517,-107.623,-3.70E+28
2217966,11.4241523,7.5961322,112.8565947,-0.218,-38.471,-107.267,-3.70E+28
2217974,11.4570578,7.5842599,113.0920838,-0.21,-38.385,-107.474,-3.70E+28
2217982,11.6710789,7.6742268,113.450354,-0.14,-38.292,-107.985,-3.70E+28
2217990,11.8034678,7.6986916,113.878904,-0.091,-38.115,-108.444,-3.70E+28
2217998,11.8078185,7.6500272,114.231086,-0.071,-37.93,-108.751,-3.70E+28
2218006,11.9067479,7.7075023,114.2778826,-0.023,-37.946,-108.926,-3.70E+28
2218014,11.9451528,7.7316437,114.283464,0.01,-37.961,-108.965,-3.70E+28
2218022,11.951892,7.7334288,114.3010401,-0.039,-37.965,-109.029,-3.70E+28
2218030,11.9028715,7.7016406,114.3006068,-0.055,-37.947,-108.962,-3.70E+28
2218038,11.877288,7.6867763,114.2886227,-0.019,-37.933,-108.9,-3.70E+28
2218046,11.917553,7.715401,114.2719412,0.019,-37.956,-108.909,-3.70E+28
2218054,11.9186801,7.7136529,114.2887865,-0.017,-37.951,-108.97,-3.70E+28
2218062,11.8757993,7.684362,114.2984833,-0.137,-37.928,-109.04,-3.70E+28
2218070,11.8799035,7.6945386,114.247328,-0.132,-37.905,-108.669,-3.70E+28
2218078,11.8979928,7.6736624,114.4695482,-0.082,-37.799,-108.847,-3.70E+28
2218086,12.0822611,7.7382614,114.837861,0.002,-37.691,-109.365,-3.70E+28
2218094,12.2067412,7.7760501,115.1204349,0.046,-37.577,-109.627,-3.70E+28
2218102,12.2455055,7.7715222,115.3163217,0.041,-37.481,-109.9,-3.70E+28
2218110,12.2526367,7.7792901,115.2948016,0.072,-37.484,-109.883,-3.70E+28
2218118,12.2524537,7.7801934,115.2879886,0.085,-37.498,-109.881,-3.70E+28
2218126,12.2488046,7.7791601,115.2793401,0.079,-37.51,-109.889,-3.70E+28
2218134,12.2488944,7.7784525,115.2844506,0.075,-37.506,-109.916,-3.70E+28
2218142,12.2576321,7.7840816,115.2840832,0.084,-37.509,-109.918,-3.70E+28
2218150,12.2535332,7.7818074,115.2818085,0.085,-37.512,-109.915,-3.70E+28
2218158,12.2448652,7.7769935,115.2770238,0.085,-37.516,-109.901,-3.70E+28
2218166,12.2453206,7.7773506,115.2765789,0.08,-37.501,-109.86,-3.70E+28
2218174,12.1659209,7.7287011,115.2630796,0.057,-37.442,-109.602,-3.70E+28
2218182,12.2191223,7.7564357,115.3047083,-0.028,-37.433,-109.861,-3.70E+28
2218190,12.3311221,7.787982,115.5697801,0.042,-37.34,-110.12,-3.70E+28
2218198,12.5080146,7.8268155,116.0528756,0.103,-37.129,-110.532,-3.70E+28
2218206,12.5822089,7.8101707,116.4689291,0.113,-36.907,-111.044,-3.70E+28
2218214,12.7292556,7.8590837,116.7481918,0.175,-36.792,-111.326,-3.70E+28
2218222,12.7998128,7.8934462,116.8094209,0.219,-36.799,-111.431,-3.70E+28
2218230,12.8322168,7.9119797,116.8194916,0.194,-36.815,-111.498,-3.70E+28
2218238,12.7876941,7.8835357,116.8250241,0.176,-36.791,-111.437,-3.70E+28
2218246,12.755502,7.866292,116.8073832,0.204,-36.782,-111.367,-3.70E+28
2218254,12.7828164,7.8867189,116.7846413,0.241,-36.805,-111.36,-3.70E+28
2218262,12.8090458,7.9020009,116.7910352,0.233,-36.824,-111.409,-3.70E+28
2218270,12.7341107,7.8685578,116.7060205,0.222,-36.825,-111.232,-3.70E+28
2218278,12.7836016,7.8890028,116.7729522,0.209,-36.805,-111.37,-3.70E+28
2218286,12.7407132,7.8605198,116.7852212,0.208,-36.742,-111.177,-3.70E+28
2218294,12.8114096,7.8923223,116.8634101,0.166,-36.737,-111.34,-3.70E+28
2218302,12.9169117,7.909255,117.1758188,0.215,-36.609,-111.627,-3.70E+28
2218310,13.1030179,7.9547199,117.6172947,0.229,-36.396,-112.244,-3.70E+28
2218318,13.1391935,7.9330343,117.8971693,0.273,-36.216,-112.45,-3.70E+28
2218326,13.221988,7.9769642,117.9375304,0.328,-36.237,-112.489,-3.70E+28
2218334,13.2183194,7.9750653,117.9354488,0.317,-36.25,-112.499,-3.70E+28
2218342,13.1967707,7.9619131,117.9359435,0.296,-36.245,-112.495,-3.70E+28
2218350,13.1867372,7.9566899,117.9304258,0.303,-36.241,-112.493,-3.70E+28
2218358,13.2077363,7.9713762,117.9180382,0.338,-36.256,-112.473,-3.70E+28
2218366,13.2127325,7.9746252,117.9166587,0.323,-36.266,-112.501,-3.70E+28
2218374,13.1983311,7.9640904,117.9280954,0.307,-36.257,-112.504,-3.70E+28
2218382,13.1921701,7.9643829,117.9023809,0.318,-36.249,-112.449,-3.70E+28
2218390,13.2068868,7.9698535,117.9244557,0.313,-36.245,-112.486,-3.70E+28
2218398,13.2020613,7.9667171,117.9257813,0.305,-36.247,-112.488,-3.70E+28
2218406,13.2065421,7.9676234,117.937335,0.313,-36.235,-112.481,-3.70E+28
2218414,13.3479134,7.9976227,118.2897393,0.339,-36.062,-112.772,-3.70E+28
2218422,13.5085982,8.0300081,118.6937058,0.328,-35.859,-113.298,-3.70E+28
2218430,13.5638146,8.0263987,118.9230617,0.384,-35.71,-113.401,-3.70E+28
2218438,13.5697862,8.0262012,118.9465788,0.409,-35.717,-113.434,-3.70E+28
2218446,13.5869215,8.0387885,118.9316192,0.412,-35.739,-113.443,-3.70E+28
2218454,13.5882297,8.0388935,118.9358353,0.417,-35.738,-113.444,-3.70E+28
2218462,13.5837717,8.0365061,118.9341694,0.409,-35.742,-113.446,-3.70E+28
2218470,13.5786708,8.0340249,118.9306931,0.41,-35.743,-113.436,-3.70E+28
2218478,13.5893782,8.041795,118.9219581,0.425,-35.752,-113.428,-3.70E+28
2218486,13.5942414,8.0449282,118.9204715,0.421,-35.755,-113.439,-3.70E+28
2218494,13.5805083,8.0382234,118.9112563,0.42,-35.744,-113.404,-3.70E+28
2218502,13.5824149,8.0366627,118.9281329,0.409,-35.741,-113.436,-3.70E+28
2218510,13.5829381,8.036895,118.9286284,0.401,-35.74,-113.44,-3.70E+28
2218518,13.5908201,8.0393908,118.9423713,0.408,-35.725,-113.437,-3.70E+28
2218526,13.7122876,8.0500806,119.3251969,0.391,-35.498,-113.783,-3.70E+28
2218534,13.867906,8.0815813,119.6979753,0.423,-35.29,-114.148,-3.70E+28
2218542,13.9843026,8.0923386,120.0510384,0.475,-35.083,-114.481,-3.70E+28
2218550,14.1033936,8.1321653,120.2313762,0.497,-35.03,-114.748,-3.70E+28
2218558,14.1366887,8.1527855,120.2235085,0.509,-35.064,-114.717,-3.70E+28
2218566,14.0669431,8.1114976,120.2283635,0.488,-35.038,-114.655,-3.70E+28
2218574,14.0691645,8.1155703,120.2113247,0.53,-35.047,-114.627,-3.70E+28
2218582,14.1079634,8.1397867,120.2010436,0.558,-35.067,-114.648,-3.70E+28
2218590,14.1197767,8.1447368,120.212706,0.53,-35.072,-114.688,-3.70E+28
2218598,14.0950501,8.1291972,120.2199151,0.504,-35.065,-114.683,-3.70E+28
2218606,14.0697194,8.124374,120.1594211,0.534,-35.066,-114.569,-3.70E+28
2218614,14.0950046,8.1324804,120.1996928,0.537,-35.058,-114.63,-3.70E+28
2218622,14.1091268,8.13836,120.213877,0.529,-35.058,-114.667,-3.70E+28
2218630,14.0918093,8.1283898,120.213349,0.514,-35.053,-114.651,-3.70E+28
2218638,14.0925182,8.1281838,120.2171238,0.519,-35.043,-114.639,-3.70E+28
2218646,14.1120471,8.1346489,120.2468815,0.532,-35.019,-114.644,-3.70E+28
2218654,14.3606115,8.1708109,120.8975858,0.536,-34.641,-115.187,-3.70E+28
2218662,14.4991369,8.1816393,121.3083713,0.512,-34.42,-115.725,-3.70E+28
2218670,14.6077486,8.226865,121.4068358,0.625,-34.383,-115.76,-3.70E+28
2218678,14.5846314,8.2117228,121.4189413,0.647,-34.387,-115.748,-3.70E+28
2218686,14.5949977,8.2215653,121.3952859,0.636,-34.409,-115.743,-3.70E+28
2218694,14.5779173,8.2127354,121.3901279,0.634,-34.412,-115.732,-3.70E+28
2218702,14.585065,8.2171495,121.3879932,0.65,-34.413,-115.734,-3.70E+28
2218710,14.5985128,8.2245117,121.3896073,0.643,-34.42,-115.769,-3.70E+28
2218718,14.5940351,8.2217352,121.3910106,0.643,-34.42,-115.761,-3.70E+28
2218726,14.575218,8.217843,121.3504513,0.641,-34.413,-115.669,-3.70E+28
2218734,14.4855197,8.1602519,121.390413,0.637,-34.308,-115.388,-3.70E+28
2218742,14.5779586,8.206306,121.4286965,0.514,-34.316,-115.709,-3.70E+28
2218750,14.7627808,8.2434743,121.8288628,0.622,-34.129,-116.238,-3.70E+28
2218758,14.9692008,8.2792478,122.2997212,0.652,-33.856,-116.742,-3.70E+28
2218766,15.051802,8.2842152,122.5398314,0.661,-33.664,-116.848,-3.70E+28
2218774,15.0951957,8.2994789,122.5912592,0.673,-33.654,-116.901,-3.70E+28
2218782,15.07129,8.2836474,122.6063515,0.736,-33.674,-116.835,-3.70E+28
2218790,15.1191651,8.3141185,122.5833712,0.727,-33.734,-116.916,-3.70E+28
2218798,15.1047175,8.302617,122.6037413,0.72,-33.718,-116.908,-3.70E+28
2218806,15.0812764,8.2923273,122.5879672,0.739,-33.713,-116.813,-3.70E+28
2218814,15.093623,8.3024998,122.5685389,0.759,-33.724,-116.807,-3.70E+28
2218822,15.06971,8.302003,122.4939556,0.745,-33.737,-116.748,-3.70E+28
2218830,15.0938064,8.3043329,122.5584347,0.733,-33.714,-116.826,-3.70E+28
2218838,15.1266243,8.3217777,122.5628492,0.668,-33.734,-116.913,-3.70E+28
2218846,15.047908,8.2779562,122.5638204,0.59,-33.659,-116.658,-3.70E+28
2218854,15.0814451,8.2888528,122.6088138,0.602,-33.601,-116.639,-3.70E+28
2218862,15.2515079,8.3204831,122.9711732,0.719,-33.419,-116.981,-3.70E+28
2218870,15.4547644,8.3368138,123.518925,0.769,-33.118,-117.465,-3.70E+28
2218878,15.5731285,8.3329694,123.9090884,0.744,-32.883,-118.02,-3.70E+28
2218886,15.8165684,8.4416282,124.0376209,0.797,-32.824,-118.2,-3.70E+28
2218894,15.7272651,8.3839373,124.0921063,0.876,-32.787,-118.13,-3.70E+28
2218902,15.7760168,8.4196745,124.0382615,0.889,-32.849,-118.118,-3.70E+28
2218910,15.7455026,8.4037853,124.0351757,0.874,-32.862,-118.097,-3.70E+28
2218918,15.7377853,8.3990823,124.0382776,0.879,-32.862,-118.024,-3.70E+28
2218926,15.7413259,8.3993127,124.0477858,0.88,-32.854,-118.084,-3.70E+28
2218934,15.7521128,8.405503,124.0456186,0.896,-32.858,-118.12,-3.70E+28
2218942,15.7726592,8.41791,124.0380134,0.9,-32.859,-118.123,-3.70E+28
2218950,15.7538353,8.4082844,124.0351116,0.875,-32.846,-118.095,-3.70E+28
2218958,15.7105101,8.3835729,124.0429456,0.827,-32.825,-118.145,-3.70E+28
2218966,15.7721559,8.4205275,124.0216634,0.837,-32.814,-117.955,-3.70E+28
2218974,15.8060069,8.409737,124.1857296,0.831,-32.722,-118.039,-3.70E+28
2218982,15.9340713,8.4224344,124.5007767,0.843,-32.554,-118.445,-3.70E+28
2218990,16.0912262,8.4453137,124.8410355,0.87,-32.31,-118.718,-3.70E+28
2218998,16.2474608,8.4700779,125.1626774,0.905,-32.091,-119.117,-3.70E+28
2219006,16.4131382,8.5152377,125.3940726,1.002,-31.979,-119.332,-3.70E+28
2219014,16.4053954,8.5066862,125.4188278,1.007,-31.995,-119.352,-3.70E+28
2219022,16.3896262,8.498905,125.416193,0.969,-32.001,-119.365,-3.70E+28
2219030,16.3858111,8.500413,125.3968552,1.019,-32.013,-119.294,-3.70E+28
2219038,16.4341798,8.5297211,125.3750686,1.079,-32.033,-119.232,-3.70E+28
2219046,16.4098324,8.5149527,125.3861028,1.027,-32.036,-119.329,-3.70E+28
2219054,16.4121033,8.5153334,125.3905596,0.992,-32.032,-119.355,-3.70E+28
2219062,16.3579632,8.496798,125.336237,1.015,-32.022,-119.204,-3.70E+28
2219070,16.2465177,8.4249662,125.4105905,0.965,-31.919,-119.182,-3.70E+28
2219078,16.4077023,8.5177678,125.3644549,0.912,-31.962,-119.175,-3.70E+28
2219086,16.5499723,8.5369197,125.6675646,0.977,-31.795,-119.461,-3.70E+28
2219094,16.7485379,8.54437,126.188142,1.053,-31.483,-119.915,-3.70E+28
2219102,16.9055163,8.5519403,126.5836919,1.071,-31.23,-120.407,-3.70E+28
2219110,17.139859,8.660683,126.6429417,1.131,-31.219,-120.578,-3.70E+28
2219118,17.0555689,8.6163753,126.6495948,1.156,-31.207,-120.397,-3.70E+28
2219126,17.0093936,8.5932272,126.6472461,1.112,-31.212,-120.427,-3.70E+28
2219134,17.0099628,8.5955431,126.6363731,1.12,-31.226,-120.431,-3.70E+28
2219142,17.0437989,8.6145014,126.6274208,1.147,-31.243,-120.437,-3.70E+28
2219150,17.0405358,8.6116612,126.6337047,1.141,-31.24,-120.431,-3.70E+28
2219158,17.0190825,8.6004915,126.6348217,1.121,-31.237,-120.424,-3.70E+28
2219166,17.0054376,8.5996277,126.6020256,1.135,-31.232,-120.375,-3.70E+28
2219174,16.8776532,8.5158109,126.7021023,1.035,-31.146,-120.387,-3.70E+28
2219182,17.0442208,8.6142448,126.6299508,1.009,-31.184,-120.233,-3.70E+28
2219190,17.1104809,8.5903397,126.9386586,1.082,-30.965,-120.465,-3.70E+28
2219198,17.322788,8.6164812,127.3710708,1.185,-30.676,-120.806,-3.70E+28
2219206,17.4805352,8.6366532,127.6827295,1.209,-30.505,-121.291,-3.70E+28
2219214,17.6515655,8.7245194,127.6704692,1.22,-30.562,-121.416,-3.70E+28
2219222,17.5501263,8.6659917,127.7113622,1.178,-30.518,-121.351,-3.70E+28
2219230,17.5320452,8.6608324,127.690996,1.193,-30.502,-121.269,-3.70E+28
2219238,17.5613493,8.6811147,127.6614473,1.273,-30.52,-121.217,-3.70E+28
2219246,17.611748,8.7086058,127.6495314,1.282,-30.559,-121.278,-3.70E+28
2219254,17.5829764,8.6894944,127.6742254,1.21,-30.558,-121.353,-3.70E+28
2219262,17.5417368,8.6665856,127.6862247,1.182,-30.538,-121.346,-3.70E+28
2219270,17.5434906,8.6723892,127.6603554,1.238,-30.529,-121.243,-3.70E+28
2219278,17.5949475,8.69722,127.6651237,1.227,-30.548,-121.315,-3.70E+28
2219286,17.5298969,8.6667494,127.65426,1.134,-30.523,-121.137,-3.70E+28
2219294,17.5141061,8.6637243,127.6286282,1.096,-30.507,-121.04,-3.70E+28
2219302,17.6026814,8.6607608,127.8763316,1.151,-30.361,-121.377,-3.70E+28
2219310,17.8317267,8.7181726,128.1698878,1.228,-30.187,-121.69,-3.70E+28
2219318,17.9889793,8.7420222,128.4478312,1.256,-30.014,-121.912,-3.70E+28
2219326,18.0177755,8.7134053,128.6681632,1.22,-29.841,-122.093,-3.70E+28
2219334,18.1059471,8.7394612,128.7560598,1.291,-29.775,-122.152,-3.70E+28
2219342,18.1495907,8.7662925,128.7279419,1.354,-29.807,-122.166,-3.70E+28
2219350,18.1845847,8.786192,128.7137519,1.354,-29.848,-122.178,-3.70E+28
2219358,18.1181443,8.7496299,128.7344931,1.293,-29.84,-122.196,-3.70E+28
2219366,18.1136811,8.7474724,128.7343612,1.329,-29.822,-122.072,-3.70E+28
2219374,18.044344,8.7179103,128.7119549,1.337,-29.83,-122.037,-3.70E+28
2219382,18.2172898,8.81117,128.6680221,1.43,-29.904,-121.899,-3.70E+28
2219390,18.0050846,8.6940577,128.7359112,1.288,-29.823,-122.177,-3.70E+28
2219398,18.1313308,8.7587026,128.7210563,1.279,-29.828,-122.194,-3.70E+28
2219406,18.1132552,8.7457692,128.7420291,1.303,-29.785,-122.171,-3.70E+28
2219414,18.1480606,8.7663411,128.7238608,1.335,-29.791,-122.117,-3.70E+28
2219422,18.0121908,8.6945145,128.7514821,1.275,-29.76,-122.084,-3.70E+28
2219430,18.1197712,8.7390951,128.7926047,1.257,-29.733,-122.028,-3.70E+28
2219438,18.2415841,8.74152,129.0838611,1.334,-29.546,-122.172,-3.70E+28
2219446,18.4972715,8.7871739,129.4799565,1.392,-29.28,-122.588,-3.70E+28
2219454,18.7193513,8.833556,129.7827428,1.371,-29.093,-123.162,-3.70E+28
2219462,18.8597468,8.8585005,129.9927361,1.447,-28.94,-123.19,-3.70E+28
2219470,18.8024549,8.8231893,130.0327624,1.428,-28.9,-123.233,-3.70E+28
2219478,18.8648011,8.8623123,129.9857536,1.438,-28.959,-123.262,-3.70E+28
2219486,18.843024,8.8547374,129.9718077,1.459,-28.98,-123.214,-3.70E+28
2219494,18.8298993,8.850906,129.9597328,1.477,-29.013,-123.091,-3.70E+28
2219502,18.8014291,8.8412216,129.9403398,1.515,-29.058,-122.872,-3.70E+28
2219510,18.8022053,8.8472038,129.9123482,1.542,-29.113,-122.798,-3.70E+28
2219518,18.8083511,8.8505922,129.9100769,1.563,-29.12,-122.82,-3.70E+28
2219526,18.7875836,8.8371729,129.9275903,1.535,-29.08,-122.894,-3.70E+28
2219534,18.813702,8.8473457,129.9389875,1.515,-29.042,-122.999,-3.70E+28
2219542,18.8358989,8.8567726,129.9447612,1.493,-29.012,-123.096,-3.70E+28
2219550,18.8249556,8.8490815,129.9570808,1.502,-28.998,-123.112,-3.70E+28
2219558,18.8357397,8.8538897,129.9587394,1.506,-28.996,-123.152,-3.70E+28
2219566,18.8535091,8.8601688,129.9696473,1.531,-28.989,-123.167,-3.70E+28
2219574,18.8511399,8.8595676,129.9670197,1.522,-28.995,-123.189,-3.70E+28
2219582,18.8371913,8.8531002,129.9661171,1.515,-28.99,-123.163,-3.70E+28
2219590,18.8383302,8.8529846,129.9693959,1.509,-28.981,-123.191,-3.70E+28
2219598,18.8611405,8.8636677,129.9703359,1.529,-28.978,-123.203,-3.70E+28
2219606,18.8422406,8.854032,129.9734604,1.514,-28.981,-123.157,-3.70E+28
2219614,18.8510001,8.8596399,129.966328,1.515,-28.983,-123.154,-3.70E+28
2219622,18.8555318,8.858593,129.9822846,1.512,-28.964,-123.157,-3.70E+28
2219630,19.1202656,8.8945005,130.4259837,1.494,-28.641,-123.476,-3.70E+28
2219638,19.331252,8.9038161,130.8664457,1.467,-28.324,-124.133,-3.70E+28
2219646,19.5848661,8.9862952,131.0408216,1.592,-28.21,-124.178,-3.70E+28
2219654,19.4266328,8.9060081,131.0727969,1.604,-28.164,-124.044,-3.70E+28
2219662,19.4549737,8.9308153,131.0163322,1.562,-28.221,-124.085,-3.70E+28
2219670,19.465086,8.935214,131.0178606,1.587,-28.217,-124.056,-3.70E+28
2219678,19.4699345,8.9378366,131.0160992,1.597,-28.217,-124.056,-3.70E+28
2219686,19.4610919,8.9344684,131.0124381,1.576,-28.228,-124.078,-3.70E+28
2219694,19.4552603,8.9328663,131.0070132,1.564,-28.237,-124.075,-3.70E+28
2219702,19.4311309,8.9278586,130.9766479,1.585,-28.232,-124.005,-3.70E+28
2219710,19.4769915,8.9420089,131.0118128,1.586,-28.221,-124.076,-3.70E+28
2219718,19.4630503,8.9347226,131.0156385,1.578,-28.226,-124.082,-3.70E+28
2219726,19.457639,8.9337024,131.0083388,1.56,-28.23,-124.087,-3.70E+28
2219734,19.3957401,8.9056739,131.0043129,1.467,-28.162,-123.923,-3.70E+28
2219742,19.4134581,8.9071946,131.037138,1.418,-28.096,-123.95,-3.70E+28
2219750,19.5667861,8.936208,131.2423414,1.47,-27.982,-124.208,-3.70E+28
2219758,19.7837189,8.9684009,131.5704368,1.557,-27.778,-124.577,-3.70E+28
2219766,19.9800061,8.9875831,131.9093938,1.593,-27.539,-124.811,-3.70E+28
2219774,20.1419372,9.0151473,132.129224,1.623,-27.381,-124.974,-3.70E+28
2219782,20.1793088,9.0093558,132.2369692,1.677,-27.316,-125.04,-3.70E+28
2219790,20.216859,9.0310843,132.2148779,1.687,-27.348,-125.063,-3.70E+28
2219798,20.184649,9.0153733,132.2199859,1.671,-27.34,-125.035,-3.70E+28
2219806,20.18408,9.0168202,132.2119264,1.677,-27.344,-125.027,-3.70E+28
2219814,20.2033039,9.0278049,132.2012923,1.69,-27.357,-125.025,-3.70E+28
2219822,20.2060742,9.0291919,132.2006866,1.688,-27.356,-125.02,-3.70E+28
2219830,20.1504019,9.0188112,132.1301132,1.678,-27.384,-124.941,-3.70E+28
2219838,20.1044884,8.9843746,132.1943563,1.593,-27.34,-125.082,-3.70E+28
2219846,20.1513334,9.007484,132.1857165,1.547,-27.299,-124.87,-3.70E+28
2219854,20.2115626,8.9943401,132.3770368,1.552,-27.164,-124.997,-3.70E+28
2219862,20.5542688,9.0721167,132.7369484,1.655,-26.946,-125.417,-3.70E+28
2219870,20.8267473,9.0916291,133.2107629,1.781,-26.588,-125.712,-3.70E+28
2219878,20.9511902,9.0894546,133.4745949,1.725,-26.388,-126.044,-3.70E+28
2219886,21.0791263,9.1349368,133.5250508,1.796,-26.352,-126.042,-3.70E+28
2219894,21.0616473,9.1276844,133.5229348,1.821,-26.377,-126.054,-3.70E+28
2219902,21.0684223,9.1306676,133.5229686,1.797,-26.383,-126.079,-3.70E+28
2219910,21.0475295,9.1181497,133.5380428,1.779,-26.359,-126.074,-3.70E+28
2219918,21.0294291,9.1114364,133.5322131,1.79,-26.355,-126.036,-3.70E+28
2219926,21.0452049,9.1210607,133.5200334,1.809,-26.362,-126.025,-3.70E+28
2219934,20.9923041,9.1141386,133.4447128,1.807,-26.403,-125.925,-3.70E+28
2219942,21.0689148,9.1325953,133.515154,1.744,-26.364,-126.084,-3.70E+28
2219950,20.9975231,9.0919786,133.5568781,1.7,-26.245,-125.772,-3.70E+28
2219958,21.034814,9.0993612,133.598374,1.713,-26.191,-125.84,-3.70E+28
2219966,21.2816573,9.1315467,133.9455061,1.788,-25.982,-126.209,-3.70E+28
2219974,21.5871482,9.1629634,134.4033436,1.755,-25.71,-126.842,-3.70E+28
2219982,21.7403725,9.1736921,134.6512461,1.824,-25.501,-126.962,-3.70E+28
2219990,21.8159792,9.2063964,134.6505421,1.926,-25.486,-126.893,-3.70E+28
2219998,21.7843301,9.2012049,134.6129925,1.961,-25.505,-126.788,-3.70E+28
2220006,21.7851162,9.2051944,134.5967411,1.938,-25.565,-126.843,-3.70E+28
