Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
171622,-43.5097052,-47.8052633,84.0005847,33.218,-69.537,-116.445,OK
171630,-43.5102535,-47.8070029,83.9990414,33.213,-69.536,-116.44,OK
171638,-43.5108028,-47.8062612,84.0008307,33.216,-69.537,-116.442,OK
171646,-43.5080038,-47.8048116,83.9987332,33.217,-69.538,-116.444,OK
171654,-43.5074128,-47.8046179,83.9981394,33.218,-69.539,-116.446,OK
171662,-43.5094501,-47.8055886,83.9997794,33.22,-69.538,-116.443,OK
171670,-43.5083073,-47.8051372,83.9987345,33.219,-69.538,-116.443,OK
171678,-43.5089244,-47.8046459,84.0002855,33.222,-69.538,-116.445,OK
171686,-43.5085594,-47.8049746,83.9993171,33.219,-69.537,-116.442,OK
171694,-43.5094503,-47.805065,84.0004827,33.221,-69.537,-116.442,OK
171702,-43.5103447,-47.805166,84.001639,33.222,-69.537,-116.441,OK
171710,-43.5083696,-47.804261,84.0000007,33.222,-69.537,-116.443,OK
171718,-43.5095396,-47.8045713,84.0012743,33.223,-69.537,-116.442,OK
171726,-43.5107181,-47.8048902,84.0025486,33.224,-69.536,-116.442,OK
171734,-43.5102621,-47.8043185,84.0026573,33.224,-69.535,-116.443,OK
171742,-43.509795,-47.8037513,84.0027441,33.224,-69.533,-116.444,OK
171750,-43.5117622,-47.8062228,84.002268,33.219,-69.534,-116.438,OK
171758,-43.5124039,-47.8066778,84.0025841,33.219,-69.535,-116.437,OK
171766,-43.5130408,-47.8071308,84.0028959,33.22,-69.536,-116.436,OK
171774,-43.513734,-47.8076542,84.0031946,33.218,-69.535,-116.436,OK
171782,-43.5104516,-47.8059025,84.0008047,33.22,-69.537,-116.439,OK
171790,-43.5111949,-47.8051122,84.0029392,33.224,-69.537,-116.443,OK
171798,-43.5115294,-47.8062323,84.0019189,33.22,-69.536,-116.44,OK
171806,-43.5126791,-47.8073393,84.0020936,33.218,-69.536,-116.438,OK
171814,-43.5134102,-47.8076459,84.0027381,33.218,-69.535,-116.437,OK
171822,-43.5117434,-47.8068655,84.0013781,33.216,-69.534,-116.438,OK
171830,-43.511689,-47.8062346,84.0021464,33.22,-69.535,-116.442,OK
171838,-43.5099995,-47.805946,84.0000933,33.217,-69.534,-116.441,OK
171846,-43.5113549,-47.806285,84.0015961,33.217,-69.534,-116.44,OK
171854,-43.5100535,-47.8059129,84.0002158,33.217,-69.534,-116.441,OK
171862,-43.5105831,-47.8060511,84.0007953,33.215,-69.532,-116.439,OK
171870,-43.5122234,-47.8074604,84.0012728,33.213,-69.532,-116.437,OK
171878,-43.5110326,-47.8070798,84.0000637,33.212,-69.532,-116.438,OK
171886,-43.5114895,-47.8070249,84.0007972,33.215,-69.534,-116.441,OK
171894,-43.5099379,-47.8064277,83.9993578,33.214,-69.534,-116.44,OK
171902,-43.5107529,-47.8064587,84.0004934,33.216,-69.535,-116.442,OK
171910,-43.5109964,-47.8069106,84.0002385,33.214,-69.534,-116.441,OK
171918,-43.5103645,-47.8068048,83.9994677,33.214,-69.535,-116.441,OK
171926,-43.511695,-47.8073443,84.0006654,33.215,-69.534,-116.441,OK
171934,-43.5113809,-47.8068471,84.0008792,33.216,-69.534,-116.44,OK
171942,-43.5117966,-47.8067645,84.0015904,33.219,-69.536,-116.443,OK
171950,-43.5091267,-47.8047097,84.0004921,33.221,-69.536,-116.446,OK
171958,-43.5091206,-47.8042232,84.0011363,33.223,-69.537,-116.448,OK
171966,-43.5082571,-47.8029904,84.0015439,33.227,-69.539,-116.451,OK
171974,-43.5091703,-47.80378,84.0018031,33.225,-69.537,-116.449,OK
171982,-43.5099216,-47.8046381,84.0017364,33.224,-69.538,-116.447,OK
171990,-43.5095628,-47.8045114,84.0013883,33.224,-69.538,-116.446,OK
171998,-43.5092114,-47.8044001,84.00103,33.224,-69.538,-116.446,OK
172006,-43.5095125,-47.803972,84.0020397,33.226,-69.538,-116.447,OK
172014,-43.5095177,-47.8041891,84.0017557,33.225,-69.539,-116.448,OK
172022,-43.5104668,-47.8048598,84.0022264,33.223,-69.537,-116.447,OK
172030,-43.5112305,-47.8057933,84.0020765,33.221,-69.537,-116.445,OK
172038,-43.5120527,-47.806536,84.0022671,33.221,-69.537,-116.444,OK
172046,-43.511761,-47.8066207,84.001732,33.217,-69.535,-116.44,OK
172054,-43.511236,-47.8064422,84.0012133,33.218,-69.537,-116.441,OK
