Frame,Rz,Ry,Rx,Tx,Ty,Tz
102526,88.6005585,-58.6837808,-120.1130067,6.155,-23.092,-119.971
102534,88.7009455,-58.5619169,-120.3231188,6.301,-23.209,-119.32
102542,88.5708927,-58.5471485,-120.2257206,6.238,-23.065,-119.33
102550,88.2177683,-58.7415038,-119.722554,5.901,-22.562,-120.367
102558,87.9774825,-58.8785755,-119.3740124,5.655,-22.208,-121.36
102566,88.3909037,-58.9477187,-119.6636918,5.647,-22.431,-121.084
102574,89.0386864,-58.7408073,-120.4338363,5.998,-23.064,-119.763
102582,89.2052107,-58.6813913,-120.6371685,6.077,-23.242,-119.189
102590,89.0516619,-58.7893135,-120.3961055,5.933,-22.984,-119.889
102598,88.6870428,-58.9792452,-119.8888796,5.647,-22.462,-120.908
102606,88.3856344,-58.9585824,-119.6480917,5.48,-22.138,-121.173
102614,88.8875017,-59.0664622,-119.9744826,5.486,-22.413,-121.108
102622,89.4142132,-59.281152,-120.2139367,5.385,-22.507,-120.995
102630,89.2591867,-59.2474883,-120.1137549,5.232,-22.344,-120.847
102638,89.5616485,-59.1994825,-120.4232537,5.386,-22.622,-120.617
102646,90.2349739,-59.3263601,-120.8755268,5.419,-23.013,-120.239
102654,90.5774905,-59.3532788,-121.1422797,5.289,-23.063,-119.616
102662,90.8349524,-59.3123746,-121.4029963,5.403,-23.277,-119.421
102670,91.0078784,-59.2688127,-121.593663,5.535,-23.404,-119.269
102678,91.0312432,-59.2703488,-121.6120439,5.474,-23.343,-119.139
102686,91.43651,-59.4359529,-121.7931522,5.323,-23.412,-119.29
102694,91.5209827,-59.5058479,-121.7960054,5.172,-23.24,-119.501
102702,91.6433721,-59.5617321,-121.8449483,5.172,-23.317,-119.753
102710,91.6132762,-59.5852671,-121.7961736,5.136,-23.226,-119.765
102718,91.2186803,-59.6401978,-121.405751,4.838,-22.743,-120.224
102726,91.1408128,-59.8112566,-121.1699282,4.672,-22.447,-121.197
102734,91.3007237,-59.9051453,-121.2138793,4.521,-22.394,-121.261
102742,92.3492686,-59.8221258,-122.1881006,4.896,-23.323,-120.177
102750,92.5669227,-59.7642745,-122.4288046,4.905,-23.438,-119.38
102758,92.3059458,-60.0023272,-121.9749033,4.594,-22.969,-120.474
102766,92.8173589,-59.9948081,-122.4154603,4.825,-23.418,-120.428
102774,92.2391147,-59.9171013,-122.0016768,4.437,-22.717,-120.032
102782,93.1579832,-60.1759953,-122.5268667,4.489,-23.231,-120.578
102790,92.3082364,-60.1068894,-121.8744297,3.988,-22.251,-120.248
102798,93.1629948,-60.0275704,-122.6753303,4.458,-23.173,-120.324
102806,93.4879734,-60.2637934,-122.7200653,4.431,-23.233,-120.418
102814,92.4456032,-60.1672977,-121.9320113,3.803,-22.056,-120.302
102822,92.7996188,-60.2756396,-122.1266289,3.711,-21.977,-120.288
102830,92.8838138,-60.2299425,-122.2425191,3.585,-22.053,-120.409
102838,93.3273317,-60.17279,-122.6728762,3.819,-22.349,-120.611
102846,94.7082422,-60.5533275,-123.4660668,3.981,-23.219,-120.029
102854,95.5087123,-60.622779,-124.0678777,4.159,-23.751,-119.999
102862,95.7576369,-60.7624899,-124.1423282,3.846,-23.98,-119.857
102870,95.5311157,-60.4606021,-124.2406369,3.934,-23.747,-120.49
102878,95.2817374,-60.4662837,-124.0278927,3.634,-23.405,-120.44
102886,95.1314403,-60.3935704,-123.9720839,3.861,-22.992,-120.673
102894,94.5262515,-60.5934358,-123.2751289,3.19,-22.294,-120.289
102902,95.039653,-60.6905143,-123.6120821,3.408,-22.629,-120.192
102910,95.6045042,-60.7948919,-123.9840874,3.272,-23.341,-119.983
102918,95.4547651,-60.4267466,-124.2093969,3.631,-23.029,-120.625
102926,94.7904892,-60.621354,-123.4697691,2.854,-22.087,-120.623
